,persnr,openness,conscientiousness,extraversion,agreeableness,schooling_years,fluency,symbol,neuroticism,experience,experience_squared,log_wages,occupation
8376,5162802,-0.29287123837466633,1.3131615416519005,-1.1779446017808224,-0.5561602423484321,13.0,0.7503200105034403,-0.505772238214013,-1.4602498137839948,36.0,1296.0,1.1563447553366812,4
8377,5162901,1.2252717441996768,1.3131615416519005,-0.7713806834314677,0.44282470495463183,9.0,0.15880635813306182,0.4161594505810114,1.3815121965212418,42.0,1764.0,1.9524162007947652,4
8382,5163203,0.08666450726891918,-0.8532669131834644,0.41098018551616605,2.684630529295952,13.0,1.5636512825127107,0.5698147320468488,-0.9441070496501239,16.0,256.0,2.9879501331119362,1
8386,5623503,0.08666450726891918,-1.345637016555138,-0.6543858716576616,-1.0629421934149925,12.0,0.5285023908645484,1.5685740615747918,0.015039159540854049,12.0,144.0,2.192043218594222,3
8451,5174804,-0.6724069840182524,-0.9517409338577988,-0.9229737233901641,-0.20271973419264147,18.0,0.6024415974108457,1.4917464208418731,0.4580426045979606,12.0,144.0,2.9234116119743647,1
8452,5305004,-0.29287123837466633,-0.3608968098117908,0.466513352308246,1.225621253260579,13.5,1.0460768366886295,1.4149187801089544,0.9010460496550691,18.5,342.25,3.01872179177869,1
8455,5633602,1.6048074898432634,-0.4593708304861252,-1.1967953097744644,-0.38823984460760574,10.0,2.1551649348830892,1.3380911393760357,-0.5754336466973591,20.0,400.0,1.2333057964728098,3
8456,5633602,1.6048074898432634,-0.4593708304861252,-1.1967953097744644,-0.7562593075934531,10.0,1.2678944563275214,1.4917464208418731,-0.5016989661068068,20.0,400.0,1.2333057964728098,3
8457,5633602,1.6048074898432634,-0.4593708304861252,-1.1967953097744644,-0.32690326744329723,10.0,2.303043347975684,1.4149187801089544,-0.5385663064020823,20.0,400.0,1.2333057964728098,3
8464,5175703,-1.431478475305424,-2.0349551612754815,-0.645215256958052,-1.0161845710807416,14.5,-0.35876808769101937,1.9527122652393853,1.1591174317220034,3.5,12.25,2.2562399178176804,2
8465,5175703,-1.431478475305424,-2.0349551612754815,-0.645215256958052,-0.5254919537662781,14.5,0.8242592170497376,0.800297654245605,0.6061073272928559,3.5,12.25,2.2562399178176804,2
8466,5175703,-1.431478475305424,-2.0349551612754815,-0.645215256958052,-0.740169973841356,14.5,0.30668477122565646,1.030780576444361,0.7167093481786857,3.5,12.25,2.2562399178176804,2
8495,5186401,1.6048074898432634,-0.3608968098117908,-0.589589457694259,-0.44806604284987334,11.5,0.010927945040467207,-0.6594275196798504,-1.0541137090221637,21.5,462.25,2.2302644314144198,4
8496,5186401,1.6048074898432634,-0.3608968098117908,-0.589589457694259,0.07329486304674414,11.5,1.2678944563275214,0.4161594505810114,-0.5379709448882936,21.5,462.25,2.2302644314144198,4
8497,5186401,1.6048074898432634,-0.3608968098117908,-0.589589457694259,0.07329486304674414,11.5,1.2678944563275214,0.26250416911517405,-0.6117056254788459,21.5,462.25,2.2302644314144198,4
8498,5186402,-0.6724069840182524,-0.7547928925091294,-0.9510413623192719,0.2733939282917654,12.0,0.7503200105034403,-0.42894459748109426,-0.46364090278395126,18.0,324.0,2.275726805491177,3
8499,5186402,-0.6724069840182524,-0.7547928925091294,-0.9510413623192719,0.5494085255311509,12.0,1.4157728694201162,0.7234700135126862,0.08936920164519573,18.0,324.0,2.275726805491177,3
8500,5186402,-0.6724069840182524,-0.7547928925091294,-0.9510413623192719,0.33473050545607336,12.0,0.898198423596035,0.4929870913139301,-0.02123281924063277,18.0,324.0,2.275726805491177,3
8505,5189003,0.8457359985560913,-0.9517409338577988,-0.20044044402699085,-0.9080903715821825,11.5,-1.0981601531539924,0.7234700135126862,0.5692399869975797,15.5,240.25,2.684519703692016,2
8506,5189003,0.8457359985560913,-0.9517409338577988,-0.20044044402699085,-0.509402620014181,11.5,-0.1369504680521274,-0.5825998789469317,-0.05750479802211959,15.5,240.25,2.684519703692016,2
8507,5189003,0.8457359985560913,-0.9517409338577988,-0.20044044402699085,-0.47873433143202676,11.5,-0.0630112615058301,0.8771252949785237,0.6429746675881334,15.5,240.25,2.684519703692016,2
8523,5210101,0.4662002529125057,-0.2624227891374553,0.24410278772478697,0.8721807451047876,13.0,1.1939552497812242,0.9539529357114424,1.159712793235793,24.0,576.0,3.0455143087752647,3
8524,5210101,0.4662002529125057,-0.2624227891374553,0.24410278772478697,1.1175270537620194,13.0,1.7854689021516026,0.6466423727797675,1.0122434320546883,24.0,576.0,3.0455143087752647,3
8525,5210102,0.4662002529125057,-0.16394876846312093,-0.32271530668845105,-0.33997184335131436,11.5,-0.7284641204225059,0.33933180984809275,0.3849032855211989,26.5,702.25,2.5738541358044964,4
8526,5210102,0.4662002529125057,-0.16394876846312093,-0.32271530668845105,-0.002620668947620217,11.5,0.08486715158676451,0.33933180984809275,0.3849032855211989,26.5,702.25,2.5738541358044964,4
8536,7000602,-0.29287123837466633,0.9192654589545617,-0.20057939273456069,-0.7547489286714124,11.5,-0.7284641204225059,-0.8899104418786065,-0.20497415920322554,36.5,1332.25,2.684519703692016,2
8541,7000901,-0.29287123837466633,0.22994731423421774,0.18305798886577032,-0.06395724611192818,11.5,-0.0630112615058301,-0.7362551604127691,-0.6111102639650565,28.5,812.25,2.968623954795913,4
8542,7000901,-0.29287123837466633,0.22994731423421774,0.18305798886577032,0.08938419679884146,11.5,0.30668477122565646,0.10884888764933663,-0.20556952071701487,28.5,812.25,2.968623954795913,4
8543,7000901,-0.29287123837466633,0.22994731423421774,0.18305798886577032,0.08938419679884146,11.5,0.30668477122565646,0.4161594505810114,-0.05810015953590958,28.5,812.25,2.968623954795913,4
8544,7000902,3.1229504724176063,0.6238433969315574,0.2574418636514917,0.44282470495463183,13.0,0.15880635813306182,-0.27528931601525686,1.0497061338637537,26.0,676.0,3.0537561136703686,3
8557,7002603,1.2252717441996768,0.22994731423421774,0.13280487296134433,-1.0468528596628957,12.0,-0.43270729423731663,0.18567652838225532,1.2709101756354133,27.0,729.0,2.9871274263604723,4
8558,1202102,-0.6724069840182524,-1.345637016555138,-0.36727152558251336,0.5041612821189403,10.5,0.30668477122565646,1.030780576444361,-0.7229030078784651,14.5,210.25,2.2302644314144198,3
8559,7002701,1.6048074898432634,0.4268953555828876,-0.033887259886608186,-1.4148723226487432,10.5,-1.3199777727928843,0.18567652838225532,1.2709101756354133,30.5,930.25,2.656782948720416,4
8560,7002701,1.6048074898432634,0.4268953555828876,-0.033887259886608186,-0.8935114167521256,10.5,-0.0630112615058301,0.800297654245605,1.565848897997624,30.5,930.25,2.656782948720416,4
8561,7002701,1.6048074898432634,0.4268953555828876,-0.033887259886608186,-1.3535357454844352,10.5,-1.1720993597002898,0.4929870913139301,1.418379536816518,30.5,930.25,2.656782948720416,4
8565,7002703,1.6048074898432634,-1.9364811406011464,-0.7009336886935583,-0.8321748395878177,11.5,0.08486715158676451,0.8771252949785237,0.6429746675881334,7.5,56.25,2.1761972101441436,2
8566,7002703,1.6048074898432634,-1.9364811406011464,-0.7009336886935583,-0.8321748395878177,11.5,0.08486715158676451,1.5685740615747918,0.9747807302456214,7.5,56.25,2.1761972101441436,2
8567,7002703,1.6048074898432634,-1.9364811406011464,-0.7009336886935583,-0.8015065510056637,11.5,0.15880635813306182,0.9539529357114424,0.6798420078834095,7.5,56.25,2.1761972101441436,2
8573,7003201,-0.6724069840182524,-1.0502149545321338,-0.7380329936147059,-0.8467537944178744,11.5,-0.9502817400613978,0.33933180984809275,-0.0949674998311851,14.5,210.25,1.9499624662602613,4
8574,7003202,0.8457359985560913,-0.8532669131834644,-0.9230663558618775,-0.9241797053342796,12.0,-0.1369504680521274,0.9539529357114424,-0.7597703481737418,17.0,289.0,2.412585988208374,3
8575,7003301,-0.29287123837466633,-0.9517409338577988,-0.7286307977358132,0.534829570701094,10.5,0.3806239777719537,0.7234700135126862,1.049110772349963,15.5,240.25,2.0823443013377974,3
8584,7003502,-0.29287123837466633,-0.16394876846312093,-0.823023286411592,-0.3253928885212574,16.0,0.30668477122565646,-0.35211695674817556,1.0128387935684762,21.0,441.0,2.6155268322050644,3
8585,7003502,-0.29287123837466633,-0.16394876846312093,-0.823023286411592,-0.5707391971784888,16.0,-0.28482888114472205,-0.6594275196798504,0.8653694323873716,21.0,441.0,2.6155268322050644,3
8586,7003502,-0.29287123837466633,-0.16394876846312093,-0.823023286411592,-0.540070908596335,16.0,-0.21088967459842473,-0.27528931601525686,1.0497061338637537,21.0,441.0,2.6155268322050644,3
8590,7003701,-0.29287123837466633,-0.5578448511604601,-0.03402620859417802,0.6881710136118637,10.5,0.7503200105034403,0.800297654245605,1.0859781126452406,20.5,420.25,2.951582488941061,2
8596,7003801,-1.051942729661838,1.017739479628896,0.6330665364486286,-0.61749681951274,10.5,0.6024415974108457,0.33933180984809275,-0.0949674998311851,37.5,1406.25,3.288054725562274,2
8597,7003801,-1.051942729661838,1.017739479628896,0.6330665364486286,-0.9548479939164336,10.5,-0.21088967459842473,0.10884888764933663,-0.20556952071701487,37.5,1406.25,3.288054725562274,2
8600,7003804,-0.29287123837466633,-1.7395330992524771,-1.0565960638364946,-0.61749681951274,9.0,0.6024415974108457,0.5698147320468488,-0.46423626429773995,9.0,81.0,1.3627638637096964,3
8601,7003805,-0.6724069840182524,-2.1334291819498157,-1.056549747600638,-0.2640563113569489,13.0,0.45456318431825105,-1.1203933640773625,-0.7954469654414387,2.0,4.0,1.3627638637096964,3
8602,7003902,0.4662002529125057,0.6238433969315574,0.1279416681963999,-0.6934123515071047,12.0,-0.5805857073299112,1.1076082171772796,0.2737059031215785,27.0,729.0,2.9324952307074073,4
8603,7003902,0.4662002529125057,0.6238433969315574,0.1279416681963999,-0.20271973419264147,12.0,0.6024415974108457,0.4161594505810114,-0.05810015953590958,27.0,729.0,2.9324952307074073,4
8604,7003902,0.4662002529125057,0.6238433969315574,0.1279416681963999,-0.23338802277479517,12.0,0.5285023908645484,0.4929870913139301,-0.02123281924063277,27.0,729.0,2.9324952307074073,4
8609,7004201,1.2252717441996768,0.3284213349085532,0.37749354699183435,-0.6014074857606427,15.0,-0.35876808769101937,0.5698147320468488,1.4552468771117955,23.0,529.0,3.1121229668670907,3
8613,7006101,0.08666450726891918,1.017739479628896,-0.05273796788024986,-1.5536348107294562,12.0,-0.6545249138762086,-1.1203933640773625,-1.7551885361462067,41.0,1681.0,2.580639573204624,4
8616,7006102,-0.6724069840182524,0.9192654589545617,-0.33952810030440184,-0.4626449976799297,12.0,-1.024220946607695,-1.0435657233444438,-0.7585796251461625,36.0,1296.0,2.622306519190443,2
8618,7006104,-0.29287123837466633,-2.1334291819498157,-0.9887890945424123,-0.8935114167521256,13.5,-0.0630112615058301,1.3380911393760357,0.38430792400740826,3.5,12.25,1.5598567378239638,2
8619,7006104,-0.29287123837466633,-2.1334291819498157,-0.9887890945424123,-0.9855162824985879,13.5,-0.28482888114472205,0.03202124691641793,-0.2424368610122917,3.5,12.25,1.5598567378239638,2
8620,7006104,-0.29287123837466633,-2.1334291819498157,-0.9887890945424123,-1.1388577254093575,13.5,-0.6545249138762086,-0.12163403454941946,-0.31617154160284466,3.5,12.25,1.5598567378239638,2
8621,7007301,0.8457359985560913,1.1162135003032305,0.5219538866286125,1.4111413636755428,11.5,-0.506646500783614,-0.35211695674817556,-1.3865151331934424,33.5,1122.25,3.141665177994383,2
8622,7007801,-0.6724069840182524,-0.2624227891374553,2.0226462446187523,-0.5707391971784888,18.0,-0.28482888114472205,-0.19846167528233816,0.1268319034542625,17.0,289.0,3.7020809659724723,2
8623,7007801,-0.6724069840182524,-0.2624227891374553,2.0226462446187523,-0.2640563113569489,18.0,0.45456318431825105,1.3380911393760357,0.8641787093597929,17.0,289.0,3.7020809659724723,2
8624,7007801,-0.6724069840182524,-0.2624227891374553,2.0226462446187523,0.011958285882436163,18.0,1.1200160432349269,0.9539529357114424,0.6798420078834095,17.0,289.0,3.7020809659724723,2
8625,7007901,-0.6724069840182524,0.4268953555828876,0.41079492057273975,0.02955799855657444,12.0,-1.8375522186169655,-2.042325052872387,0.2017573070723942,29.0,841.0,3.1702716899058907,4
8626,7007902,-1.431478475305424,-0.16394876846312093,-1.0055092556866496,-0.4028187994376627,12.0,1.1200160432349269,0.03202124691641793,0.23743392434009167,22.0,484.0,2.2080188224671,4
8642,7010901,-1.431478475305424,-0.7547928925091294,0.4111654504595926,-1.2921991683201273,18.0,-1.024220946607695,0.5698147320468488,-0.46423626429773995,11.0,121.0,3.144162693223475,1
8643,7010901,-1.431478475305424,-0.7547928925091294,0.4111654504595926,-0.37215051085550843,18.0,1.1939552497812242,1.4149187801089544,-0.05869552104969828,11.0,121.0,3.144162693223475,1
8644,7010901,-1.431478475305424,-0.7547928925091294,0.4111654504595926,-0.0041310478696611665,18.0,2.0812257283367916,1.030780576444361,-0.24303222252608167,11.0,121.0,3.144162693223475,1
8647,7011902,0.08666450726891918,0.9192654589545617,-0.42854790562081324,-0.4334870880198164,11.5,1.0460768366886295,0.6466423727797675,0.5323726467023036,34.5,1190.25,2.5186041822851712,2
8648,7011902,0.08666450726891918,0.9192654589545617,-0.42854790562081324,-0.6788333966770478,11.5,0.45456318431825105,0.10884888764933663,0.2743012646353691,34.5,1190.25,2.5186041822851712,2
8650,7011903,-0.6724069840182524,-1.247162995880803,0.24410278772478697,0.7495075907761722,10.5,0.898198423596035,0.6466423727797675,1.4921142174070716,11.5,132.25,2.8354428390284077,4
8651,7011903,-0.6724069840182524,-1.247162995880803,0.24410278772478697,0.7495075907761722,10.5,0.898198423596035,1.261263498643117,1.7870529397692834,11.5,132.25,2.8354428390284077,4
8652,7011903,-0.6724069840182524,-1.247162995880803,0.24410278772478697,0.5961661478654026,10.5,0.5285023908645484,0.4161594505810114,1.3815121965212418,11.5,132.25,2.8354428390284077,4
8653,7011904,-0.6724069840182524,-2.2319032026241508,-1.0343179543894634,0.33473050545607336,11.5,0.898198423596035,1.1076082171772796,1.7133182591787297,3.5,12.25,1.3139736995402644,3
8654,7011904,-0.6724069840182524,-2.2319032026241508,-1.0343179543894634,-0.06395724611192818,11.5,-0.0630112615058301,1.5685740615747918,1.9345223009503894,3.5,12.25,1.3139736995402644,3
8655,7011904,-0.6724069840182524,-2.2319032026241508,-1.0343179543894634,0.2427256397096111,11.5,0.676380803957143,1.9527122652393853,2.1188590024267713,3.5,12.25,1.3139736995402644,3
8656,7256202,0.08666450726891918,-1.6410590785781423,-1.256635886501209,-0.12529382327623617,10.5,-0.21088967459842473,-0.42894459748109426,0.016229882568432743,10.5,110.25,1.5371172508544744,3
8657,7256202,0.08666450726891918,-1.6410590785781423,-1.256635886501209,0.12005248538099572,10.5,0.3806239777719537,1.1844358579101983,0.7904440287692392,10.5,110.25,1.5371172508544744,3
8658,7256202,0.08666450726891918,-1.6410590785781423,-1.256635886501209,0.33473050545607336,10.5,0.898198423596035,0.8771252949785237,0.6429746675881334,10.5,110.25,1.5371172508544744,3
8659,7012001,-1.051942729661838,0.3284213349085532,-0.422943641082163,-0.7999961720836231,15.0,-1.8375522186169655,-2.042325052872387,-0.2781134782799898,27.0,729.0,2.3554275743684254,4
8667,7012101,-0.6724069840182524,0.9192654589545617,0.02164590690547152,-1.2147732574037218,11.5,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,35.5,1260.25,2.9101663852243442,4
8669,7012102,0.08666450726891918,0.525369376257222,-0.37403369601757896,-0.18814077936258453,11.5,1.637590489059008,0.5698147320468488,0.4955053064070274,31.5,992.25,2.9936836649596965,4
8670,7012102,0.08666450726891918,0.525369376257222,-0.37403369601757896,-0.6788333966770478,11.5,0.45456318431825105,0.10884888764933663,0.2743012646353691,31.5,992.25,2.9936836649596965,4
8671,7012103,-1.051942729661838,-1.8380071199268115,-1.2232418804485905,-0.3852190867635244,13.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,6.0,36.0,0.6600472321336005,3
8672,7012104,-0.29287123837466633,-1.9364811406011464,-1.231949332789634,0.44433508387667275,13.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,3.0,9.0,0.5978990143366145,2
8681,7100804,-1.051942729661838,-0.06547474778878652,0.07717907369755148,-0.44806604284987334,10.5,0.010927945040467207,0.10884888764933663,-1.1653110914217828,25.5,650.25,2.674950252675865,4
8684,7014202,0.4662002529125057,-0.4593708304861252,-0.6561458886202128,0.12005248538099572,11.5,0.3806239777719537,0.800297654245605,1.0859781126452406,21.5,462.25,2.1894424368941645,4
8685,7014202,0.4662002529125057,-0.4593708304861252,-0.6561458886202128,0.36539879403822706,11.5,0.9721376301423322,0.5698147320468488,0.9753760917594108,21.5,462.25,2.1894424368941645,4
8690,7015305,1.6048074898432634,-1.247162995880803,-0.20067202520627409,-0.2479669776048521,10.5,-0.506646500783614,-0.04480639381650076,0.6804373693971989,15.5,240.25,2.1249039157565934,2
8691,7016201,0.4662002529125057,0.22994731423421774,-0.08965200785797113,1.5177251842520614,11.5,0.7503200105034403,0.9539529357114424,-0.27989956282135786,27.5,756.25,2.8008092898820327,4
8692,7016201,0.4662002529125057,0.22994731423421774,-0.08965200785797113,1.7630714929092932,11.5,1.3418336628738188,0.4929870913139301,-0.5011036045930167,27.5,756.25,2.8008092898820327,4
8693,7016201,0.4662002529125057,0.22994731423421774,-0.08965200785797113,0.935027701191136,11.5,-0.6545249138762086,0.9539529357114424,-0.27989956282135786,27.5,756.25,2.8008092898820327,4
8694,7016202,0.08666450726891918,0.22994731423421774,-0.7842102807637497,-0.740169973841356,11.5,0.30668477122565646,0.4929870913139301,-1.460845175297784,28.5,812.25,2.684519703692016,2
8695,7016202,0.08666450726891918,0.22994731423421774,-0.7842102807637497,-0.28014564510904677,11.5,1.4157728694201162,0.26250416911517405,-1.5714471961836132,28.5,812.25,2.684519703692016,2
8696,7016202,0.08666450726891918,0.22994731423421774,-0.7842102807637497,-0.61749681951274,11.5,0.6024415974108457,0.7234700135126862,-1.3502431544119555,28.5,812.25,2.684519703692016,2
8707,7017601,1.6048074898432634,0.22994731423421774,0.24410278772478697,0.48958232728888396,10.5,-0.7284641204225059,-0.8130828011456878,-0.16810681890794937,28.5,812.25,2.911982916150742,4
8708,7017601,1.6048074898432634,0.22994731423421774,0.24410278772478697,0.8269335016925764,10.5,0.08486715158676451,-0.8899104418786065,-0.20497415920322554,28.5,812.25,2.911982916150742,4
8710,7017602,-0.29287123837466633,-0.6563188718347945,-1.2344040932900344,0.426735371202535,11.5,1.1200160432349269,1.1844358579101983,0.7904440287692392,17.5,306.25,1.4962952563342191,4
8711,7017602,-0.29287123837466633,-0.6563188718347945,-1.2344040932900344,1.0401011428456142,11.5,2.5988001741608726,0.8771252949785237,0.6429746675881334,17.5,306.25,1.4962952563342191,4
8712,7017602,-0.29287123837466633,-0.6563188718347945,-1.2344040932900344,0.426735371202535,11.5,1.1200160432349269,1.261263498643117,0.8273113690645154,17.5,306.25,1.4962952563342191,4
8713,7256804,0.08666450726891918,-0.5578448511604601,0.41074860433688304,0.33473050545607336,11.5,0.898198423596035,0.5698147320468488,0.4955053064070274,19.5,380.25,2.9234116119743647,4
8714,7256804,0.08666450726891918,-0.5578448511604601,0.41074860433688304,0.7027499684419206,11.5,1.7854689021516026,0.4161594505810114,0.4217706258164738,19.5,380.25,2.9234116119743647,4
8715,7256804,0.08666450726891918,-0.5578448511604601,0.41074860433688304,0.0587159082166872,11.5,0.23274556467935914,0.18567652838225532,0.3111686049306453,19.5,380.25,2.9234116119743647,4
8725,7018003,0.4662002529125057,-0.8532669131834644,-0.11725648442851279,0.07480524196878453,10.5,-0.7284641204225059,1.3380911393760357,1.3440494947121762,17.5,306.25,2.7535125751789673,4
8726,7018003,0.4662002529125057,-0.8532669131834644,-0.11725648442851279,0.044136953386630824,10.5,-0.8024033269688032,1.1844358579101983,1.2703148141216227,17.5,306.25,2.7535125751789673,4
8728,7018004,0.08666450726891918,-0.16394876846312093,-1.1801214648660834,-0.6934123515071047,15.0,-0.5805857073299112,0.4929870913139301,0.9385087514641346,19.0,361.0,2.1938967872435446,4
8729,7018201,-1.8110142209490099,1.707057624349239,-0.5536017424336701,-1.4922982335651482,9.0,-0.506646500783614,-1.1972210048102812,-0.8323143057367155,45.0,2025.0,2.3757308958192196,4
8733,7019602,0.08666450726891918,-0.4593708304861252,-1.03450321933289,-1.769823209726574,11.0,0.8242592170497376,1.5685740615747918,1.4546515155980047,22.0,484.0,1.2086131838824383,3
8737,7020101,-1.431478475305424,1.707057624349239,4.190338715179985,0.7188393021940179,18.0,0.8242592170497376,0.7234700135126862,0.5692399869975797,36.0,1296.0,4.022023900642474,1
8741,7020104,-0.29287123837466633,-2.42885124397282,-0.9080135792084779,0.935027701191136,13.0,-0.6545249138762086,-0.19846167528233816,-0.3530388818981215,2.0,4.0,1.7779495829884828,3
8744,7020904,-0.29287123837466633,-1.0502149545321338,-0.2003478115552777,-0.7999961720836231,12.0,-1.8375522186169655,-2.042325052872387,-0.2781134782799898,16.0,256.0,2.684519703692016,3
8750,7021502,-0.6724069840182524,1.214687520977566,1.2998350678404391,-0.18663040044054413,11.5,-0.35876808769101937,-0.42894459748109426,0.9759714532732001,37.5,1406.25,3.3934152412201004,2
8751,7021502,-0.6724069840182524,1.214687520977566,1.2998350678404391,0.0587159082166872,11.5,0.23274556467935914,0.4929870913139301,1.418379536816518,37.5,1406.25,3.3934152412201004,2
8752,7021502,-0.6724069840182524,1.214687520977566,1.2998350678404391,-0.30930355476916005,11.5,-0.6545249138762086,-0.19846167528233816,1.0865734741590298,37.5,1406.25,3.3934152412201004,2
8755,7201202,1.6048074898432634,-0.06547474778878652,-0.7449341127573412,-0.1398727781062931,12.0,-1.2460385662465872,-0.9667380826115252,0.7179000712062656,23.0,529.0,2.749058224829587,3
8760,1172303,0.4662002529125057,-1.8380071199268115,-0.8582236256626182,0.15072077396314942,10.5,0.45456318431825105,1.1844358579101983,-0.16929754193552807,8.5,72.25,1.8555709819730088,4
8761,1172303,0.4662002529125057,-1.8380071199268115,-0.8582236256626182,-0.002620668947620217,10.5,0.08486715158676451,1.1844358579101983,-0.16929754193552807,8.5,72.25,1.8555709819730088,4
8764,7202903,-0.6724069840182524,-0.6563188718347945,-0.03397989235832133,-0.6320757743427969,11.5,-0.43270729423731663,0.03202124691641793,-0.7223076463646757,18.5,342.25,2.5949075450023287,4
8765,7202903,-0.6724069840182524,-0.6563188718347945,-0.03397989235832133,0.011958285882436163,11.5,1.1200160432349269,0.33933180984809275,-0.574838285183569,18.5,342.25,2.5949075450023287,4
8766,7202903,-0.6724069840182524,-0.6563188718347945,-0.03397989235832133,0.1346314402110521,11.5,1.4157728694201162,1.4917464208418731,-0.021828180754422118,18.5,342.25,2.5949075450023287,4
8767,7202904,-0.29287123837466633,-0.9517409338577988,-0.03393357612246488,-2.0604167617960165,9.0,-0.8763425335151005,0.5698147320468488,0.4955053064070274,15.0,225.0,2.951582488941061,4
8768,7202906,1.2252717441996768,-1.6410590785781423,-0.8120926547494309,-1.645639676475918,9.0,-0.8763425335151005,0.9539529357114424,0.1999712225310255,10.0,100.0,2.2302644314144198,3
8769,7202906,1.2252717441996768,-1.6410590785781423,-0.8120926547494309,-1.4002933678186862,9.0,-0.28482888114472205,1.1844358579101983,0.31057324341685594,10.0,100.0,2.2302644314144198,3
8770,7250902,0.8457359985560913,-1.345637016555138,-0.5341952396097491,-0.740169973841356,10.5,0.30668477122565646,0.800297654245605,1.565848897997624,10.5,110.25,2.635729539522584,3
8771,7250902,0.8457359985560913,-1.345637016555138,-0.5341952396097491,-0.3108139336912005,10.5,1.3418336628738188,1.030780576444361,1.6764509188834535,10.5,110.25,2.635729539522584,3
8772,7250902,0.8457359985560913,-1.345637016555138,-0.5341952396097491,-0.77083826242351,10.5,0.23274556467935914,0.5698147320468488,1.4552468771117955,10.5,110.25,2.635729539522584,3
8783,7209001,0.08666450726891918,-1.0502149545321338,-0.978738471361527,1.456388607087753,13.0,0.6024415974108457,1.4149187801089544,0.4211752643026857,11.0,121.0,1.7194388076484288,3
8792,7209601,-1.431478475305424,-0.3608968098117908,-0.4229899573180196,-1.5988820541416668,10.5,-1.7636130120706681,-0.6594275196798504,-0.5742429236697804,21.5,462.25,3.2717183062425805,4
8793,7209602,0.08666450726891918,-0.5578448511604601,-0.20048676026284756,-0.6466547291728534,15.0,-1.467856185885479,-0.7362551604127691,-0.1312394786126732,15.0,225.0,2.972201776143797,3
8794,7210301,-0.6724069840182524,-0.2624227891374553,-0.2006257089704174,-1.4148723226487432,11.5,-1.3199777727928843,-0.9667380826115252,-2.1613246409080378,25.5,650.25,2.635729539522584,4
8795,7210302,0.8457359985560913,-0.3608968098117908,-1.2563579890860694,0.28948326204386216,12.0,-0.21088967459842473,0.4929870913139301,1.418379536816518,23.0,529.0,1.7194388076484288,4
8798,7210401,0.8457359985560913,-1.1486889752064686,0.762751996847147,-0.03328895752977393,10.5,0.010927945040467207,0.5698147320468488,0.9753760917594108,14.5,210.25,3.2862301453610567,4
8804,7211502,0.08666450726891918,0.6238433969315574,-0.6730976309437334,-0.8321748395878177,10.5,0.08486715158676451,-0.7362551604127691,-0.6111102639650565,33.5,1122.25,2.1169357461074165,4
8807,7211503,-0.29287123837466633,-0.6563188718347945,0.29954332204515355,-0.3852190867635244,10.5,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,18.5,342.25,2.9234116119743647,4
8810,7211701,-0.29287123837466633,-0.6563188718347945,-0.7561889580704984,1.77916082666139,15.0,0.3806239777719537,0.4161594505810114,-0.5379709448882936,14.0,196.0,2.7310397193269087,2
8811,7211701,-0.29287123837466633,-0.6563188718347945,-0.7561889580704984,2.055175423900776,15.0,1.0460768366886295,0.9539529357114424,-0.27989956282135786,14.0,196.0,2.7310397193269087,2
8812,7211701,-0.29287123837466633,-0.6563188718347945,-0.7561889580704984,2.08584371248293,15.0,1.1200160432349269,0.9539529357114424,-0.27989956282135786,14.0,196.0,2.7310397193269087,2
8815,7211903,-1.051942729661838,-1.9364811406011464,0.10506144768323282,-0.3560611771034111,11.5,0.23274556467935914,0.4929870913139301,-0.02123281924063277,6.5,42.25,2.892449386370398,4
8816,7212101,-0.29287123837466633,0.6238433969315574,-0.39510758333233825,-0.33997184335131436,9.0,-0.7284641204225059,0.7234700135126862,-2.3099847251167223,36.0,1296.0,2.635729539522584,4
8819,7214502,0.8457359985560913,0.9192654589545617,-1.145523236681193,-0.9387586601643365,10.5,-1.1720993597002898,-0.6594275196798504,0.8653694323873716,34.5,1190.25,2.0071208801002096,4
8827,7216002,-1.051942729661838,-0.2624227891374553,-0.7433130445023598,-2.459104513364018,11.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,23.0,529.0,2.164688335144855,4
8828,7216703,0.08666450726891918,-0.8532669131834644,-0.2561125595266405,-0.3867294656855648,10.5,0.15880635813306182,0.9539529357114424,1.159712793235793,18.5,342.25,2.7272967330480746,4
8829,7216703,0.08666450726891918,-0.8532669131834644,-0.2561125595266405,-0.4173977542677191,10.5,0.08486715158676451,0.8771252949785237,1.1228454529405167,18.5,342.25,2.7272967330480746,4
8832,7216801,0.8457359985560913,1.1162135003032305,-0.14504622594248098,-0.15596211185839043,10.5,-0.28482888114472205,-0.505772238214013,-0.500508243079228,37.5,1406.25,2.171423931391486,4
8833,7216802,1.2252717441996768,0.9192654589545617,-0.8120000222777178,-0.12529382327623617,9.0,-0.21088967459842473,-0.8899104418786065,-0.20497415920322554,38.0,1444.0,2.3172758084040495,4
8834,7216804,1.6048074898432634,-1.345637016555138,-0.9509487298475588,-0.8935114167521256,10.0,-0.0630112615058301,0.6466423727797675,1.0122434320546883,11.0,121.0,2.1249039157565934,3
